dataset,algorithm,platformId,runId,NetIn,NetOut,node,time,phase
DGS,MLP-tol-1e-06-maxIter-100,5,0,2033883353196,87229187381,3,04/21/21 54 2021 03:54:12. 536,train
DGS,MLP-tol-1e-06-maxIter-100,5,0,2033883353291,87229187672,3,04/21/21 54 2021 03:54:13. 563,train
DGS,MLP-tol-1e-06-maxIter-100,5,0,2033883353480,87229188470,3,04/21/21 54 2021 03:54:14. 589,train
DGS,MLP-tol-1e-06-maxIter-100,5,0,2148011305175,97218187860,3,04/21/21 54 2021 03:54:01. 211,train
DGS,MLP-tol-1e-06-maxIter-100,5,0,2148012995600,97218899431,3,04/21/21 54 2021 03:54:02. 225,train
DGS,MLP-tol-1e-06-maxIter-100,5,0,2148013990172,97220311115,3,04/21/21 54 2021 03:54:03. 237,train
DGS,MLP-tol-1e-06-maxIter-100,5,0,2148015301727,97221950766,3,04/21/21 54 2021 03:54:04. 249,train
DGS,MLP-tol-1e-06-maxIter-100,5,0,2148016615481,97223816852,3,04/21/21 54 2021 03:54:05. 261,train
DGS,MLP-tol-1e-06-maxIter-100,5,0,2148017928784,97225683081,3,04/21/21 54 2021 03:54:06. 273,train
DGS,MLP-tol-1e-06-maxIter-100,5,0,2148019242299,97227554196,3,04/21/21 54 2021 03:54:07. 286,train
DGS,MLP-tol-1e-06-maxIter-100,5,0,2148020556329,97229420405,3,04/21/21 54 2021 03:54:08. 298,train
DGS,MLP-tol-1e-06-maxIter-100,5,0,2148021869567,97231286152,3,04/21/21 54 2021 03:54:09. 311,train
DGS,MLP-tol-1e-06-maxIter-100,5,0,2148023183389,97233151850,3,04/21/21 54 2021 03:54:10. 333,train
DGS,MLP-tol-1e-06-maxIter-100,5,0,2148024368344,97235042778,3,04/21/21 54 2021 03:54:11. 345,train
DGS,MLP-tol-1e-06-maxIter-100,5,0,2148025704655,97236706230,3,04/21/21 54 2021 03:54:12. 357,train
DGS,MLP-tol-1e-06-maxIter-100,5,0,2148027181860,97238804065,3,04/21/21 54 2021 03:54:13. 369,train
DGS,MLP-tol-1e-06-maxIter-100,5,0,2148028659904,97240903577,3,04/21/21 54 2021 03:54:14. 382,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,198985117735326,356185717597102,0,04/21/21 54 2021 03:54:38. 001,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,198985120710632,356185720060098,0,04/21/21 54 2021 03:54:39. 021,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,198985125287966,356185724290745,0,04/21/21 54 2021 03:54:40. 045,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,198985129805198,356185728194508,0,04/21/21 54 2021 03:54:41. 058,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,198985134497975,356185732275021,0,04/21/21 54 2021 03:54:42. 071,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,198985139308122,356185736619889,0,04/21/21 54 2021 03:54:43. 085,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,198985144339255,356185741078526,0,04/21/21 54 2021 03:54:44. 098,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,198985149256590,356185745536921,0,04/21/21 54 2021 03:54:45. 113,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,198985154373836,356185749974088,0,04/21/21 54 2021 03:54:46. 131,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,198985159406913,356185754541772,0,04/21/21 54 2021 03:54:47. 145,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,198985164555797,356185759004183,0,04/21/21 54 2021 03:54:48. 157,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,198985170220125,356185764024497,0,04/21/21 54 2021 03:54:49. 175,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,198985175339494,356185768572597,0,04/21/21 54 2021 03:54:50. 187,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,198985180369403,356185773030781,0,04/21/21 54 2021 03:54:51. 200,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,198985117735326,356185717597102,1,04/21/21 54 2021 03:54:38. 001,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,198985120710632,356185720060098,1,04/21/21 54 2021 03:54:39. 021,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,198985125287966,356185724290745,1,04/21/21 54 2021 03:54:40. 045,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,198985129805198,356185728194508,1,04/21/21 54 2021 03:54:41. 058,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,198985134497975,356185732275021,1,04/21/21 54 2021 03:54:42. 071,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,198985139308122,356185736619889,1,04/21/21 54 2021 03:54:43. 085,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,198985144339255,356185741078526,1,04/21/21 54 2021 03:54:44. 098,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,198985149256590,356185745536921,1,04/21/21 54 2021 03:54:45. 113,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,198985154373836,356185749974088,1,04/21/21 54 2021 03:54:46. 131,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,198985159406913,356185754541772,1,04/21/21 54 2021 03:54:47. 145,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,198985164555797,356185759004183,1,04/21/21 54 2021 03:54:48. 157,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,198985170220125,356185764024497,1,04/21/21 54 2021 03:54:49. 175,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,198985175339494,356185768572597,1,04/21/21 54 2021 03:54:50. 187,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,198985180369403,356185773030781,1,04/21/21 54 2021 03:54:51. 200,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2037643989468,83695085618,1,04/21/21 54 2021 03:54:37. 383,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2037643989563,83695085908,1,04/21/21 54 2021 03:54:38. 408,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2037643989658,83695086198,1,04/21/21 54 2021 03:54:39. 434,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2037643989847,83695086994,1,04/21/21 54 2021 03:54:40. 459,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2037643989942,83695087284,1,04/21/21 54 2021 03:54:41. 484,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2037643990037,83695087574,1,04/21/21 54 2021 03:54:42. 509,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2037643990226,83695088370,1,04/21/21 54 2021 03:54:43. 534,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2037643990321,83695088660,1,04/21/21 54 2021 03:54:44. 560,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2037643990416,83695088950,1,04/21/21 54 2021 03:54:45. 585,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2037643990605,83695089746,1,04/21/21 54 2021 03:54:46. 611,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2037643990700,83695090036,1,04/21/21 54 2021 03:54:47. 636,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2037643990795,83695090326,1,04/21/21 54 2021 03:54:48. 661,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2037643990984,83695091122,1,04/21/21 54 2021 03:54:49. 687,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2037643991079,83695091412,1,04/21/21 54 2021 03:54:50. 712,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2037643991226,83695092987,1,04/21/21 54 2021 03:54:51. 737,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,198985117735326,356185717597102,2,04/21/21 54 2021 03:54:38. 001,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,198985120710632,356185720060098,2,04/21/21 54 2021 03:54:39. 021,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,198985125287966,356185724290745,2,04/21/21 54 2021 03:54:40. 045,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,198985129805198,356185728194508,2,04/21/21 54 2021 03:54:41. 058,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,198985134497975,356185732275021,2,04/21/21 54 2021 03:54:42. 071,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,198985139308122,356185736619889,2,04/21/21 54 2021 03:54:43. 085,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,198985144339255,356185741078526,2,04/21/21 54 2021 03:54:44. 098,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,198985149256590,356185745536921,2,04/21/21 54 2021 03:54:45. 113,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,198985154373836,356185749974088,2,04/21/21 54 2021 03:54:46. 131,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,198985159406913,356185754541772,2,04/21/21 54 2021 03:54:47. 145,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,198985164555797,356185759004183,2,04/21/21 54 2021 03:54:48. 157,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,198985170220125,356185764024497,2,04/21/21 54 2021 03:54:49. 175,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,198985175339494,356185768572597,2,04/21/21 54 2021 03:54:50. 187,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,198985180369403,356185773030781,2,04/21/21 54 2021 03:54:51. 200,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2037643989468,83695085618,2,04/21/21 54 2021 03:54:37. 383,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2037643989563,83695085908,2,04/21/21 54 2021 03:54:38. 408,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2037643989658,83695086198,2,04/21/21 54 2021 03:54:39. 434,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2037643989847,83695086994,2,04/21/21 54 2021 03:54:40. 459,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2037643989942,83695087284,2,04/21/21 54 2021 03:54:41. 484,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2037643990037,83695087574,2,04/21/21 54 2021 03:54:42. 509,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2037643990226,83695088370,2,04/21/21 54 2021 03:54:43. 534,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2037643990321,83695088660,2,04/21/21 54 2021 03:54:44. 560,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2037643990416,83695088950,2,04/21/21 54 2021 03:54:45. 585,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2037643990605,83695089746,2,04/21/21 54 2021 03:54:46. 611,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2037643990700,83695090036,2,04/21/21 54 2021 03:54:47. 636,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2037643990795,83695090326,2,04/21/21 54 2021 03:54:48. 661,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2037643990984,83695091122,2,04/21/21 54 2021 03:54:49. 687,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2037643991079,83695091412,2,04/21/21 54 2021 03:54:50. 712,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2037643991226,83695092987,2,04/21/21 54 2021 03:54:51. 737,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2033883356903,87229201095,2,04/21/21 54 2021 03:54:37. 172,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2033883357092,87229201893,2,04/21/21 54 2021 03:54:38. 199,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2033883357187,87229202184,2,04/21/21 54 2021 03:54:39. 226,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2033883357282,87229202475,2,04/21/21 54 2021 03:54:40. 252,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2033883357471,87229203273,2,04/21/21 54 2021 03:54:41. 279,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2033883357566,87229203564,2,04/21/21 54 2021 03:54:42. 305,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2033883357661,87229203855,2,04/21/21 54 2021 03:54:43. 331,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2033883357850,87229204653,2,04/21/21 54 2021 03:54:44. 358,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2033883357945,87229204944,2,04/21/21 54 2021 03:54:45. 384,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2033883358040,87229205235,2,04/21/21 54 2021 03:54:46. 411,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2033883358229,87229206033,2,04/21/21 54 2021 03:54:47. 438,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2033883358324,87229206324,2,04/21/21 54 2021 03:54:48. 464,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2033883358419,87229206615,2,04/21/21 54 2021 03:54:49. 491,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2033883358703,87229207704,2,04/21/21 54 2021 03:54:50. 517,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2033883358850,87229209280,2,04/21/21 54 2021 03:54:51. 544,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,198985117735326,356185717597102,3,04/21/21 54 2021 03:54:38. 001,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,198985120710632,356185720060098,3,04/21/21 54 2021 03:54:39. 021,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,198985125287966,356185724290745,3,04/21/21 54 2021 03:54:40. 045,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,198985129805198,356185728194508,3,04/21/21 54 2021 03:54:41. 058,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,198985134497975,356185732275021,3,04/21/21 54 2021 03:54:42. 071,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,198985139308122,356185736619889,3,04/21/21 54 2021 03:54:43. 085,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,198985144339255,356185741078526,3,04/21/21 54 2021 03:54:44. 098,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,198985149256590,356185745536921,3,04/21/21 54 2021 03:54:45. 113,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,198985154373836,356185749974088,3,04/21/21 54 2021 03:54:46. 131,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,198985159406913,356185754541772,3,04/21/21 54 2021 03:54:47. 145,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,198985164555797,356185759004183,3,04/21/21 54 2021 03:54:48. 157,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,198985170220125,356185764024497,3,04/21/21 54 2021 03:54:49. 175,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,198985175339494,356185768572597,3,04/21/21 54 2021 03:54:50. 187,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,198985180369403,356185773030781,3,04/21/21 54 2021 03:54:51. 200,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2037643989468,83695085618,3,04/21/21 54 2021 03:54:37. 383,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2037643989563,83695085908,3,04/21/21 54 2021 03:54:38. 408,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2037643989658,83695086198,3,04/21/21 54 2021 03:54:39. 434,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2037643989847,83695086994,3,04/21/21 54 2021 03:54:40. 459,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2037643989942,83695087284,3,04/21/21 54 2021 03:54:41. 484,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2037643990037,83695087574,3,04/21/21 54 2021 03:54:42. 509,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2037643990226,83695088370,3,04/21/21 54 2021 03:54:43. 534,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2037643990321,83695088660,3,04/21/21 54 2021 03:54:44. 560,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2037643990416,83695088950,3,04/21/21 54 2021 03:54:45. 585,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2037643990605,83695089746,3,04/21/21 54 2021 03:54:46. 611,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2037643990700,83695090036,3,04/21/21 54 2021 03:54:47. 636,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2037643990795,83695090326,3,04/21/21 54 2021 03:54:48. 661,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2037643990984,83695091122,3,04/21/21 54 2021 03:54:49. 687,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2037643991079,83695091412,3,04/21/21 54 2021 03:54:50. 712,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2037643991226,83695092987,3,04/21/21 54 2021 03:54:51. 737,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2033883356903,87229201095,3,04/21/21 54 2021 03:54:37. 172,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2033883357092,87229201893,3,04/21/21 54 2021 03:54:38. 199,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2033883357187,87229202184,3,04/21/21 54 2021 03:54:39. 226,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2033883357282,87229202475,3,04/21/21 54 2021 03:54:40. 252,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2033883357471,87229203273,3,04/21/21 54 2021 03:54:41. 279,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2033883357566,87229203564,3,04/21/21 54 2021 03:54:42. 305,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2033883357661,87229203855,3,04/21/21 54 2021 03:54:43. 331,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2033883357850,87229204653,3,04/21/21 54 2021 03:54:44. 358,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2033883357945,87229204944,3,04/21/21 54 2021 03:54:45. 384,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2033883358040,87229205235,3,04/21/21 54 2021 03:54:46. 411,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2033883358229,87229206033,3,04/21/21 54 2021 03:54:47. 438,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2033883358324,87229206324,3,04/21/21 54 2021 03:54:48. 464,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2033883358419,87229206615,3,04/21/21 54 2021 03:54:49. 491,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2033883358703,87229207704,3,04/21/21 54 2021 03:54:50. 517,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2033883358850,87229209280,3,04/21/21 54 2021 03:54:51. 544,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2148211615841,97243635896,3,04/21/21 54 2021 03:54:37. 076,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2148219115060,97243670082,3,04/21/21 54 2021 03:54:38. 089,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2148219939696,97244952630,3,04/21/21 54 2021 03:54:39. 101,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2148221090447,97246586113,3,04/21/21 54 2021 03:54:40. 115,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2148222404735,97248339436,3,04/21/21 54 2021 03:54:41. 130,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2148223577164,97250105540,3,04/21/21 54 2021 03:54:42. 142,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2148224890366,97251864082,3,04/21/21 54 2021 03:54:43. 154,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2148226042520,97253723015,3,04/21/21 54 2021 03:54:44. 176,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2148227355074,97255475077,3,04/21/21 54 2021 03:54:45. 189,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2148228698482,97257370028,3,04/21/21 54 2021 03:54:46. 201,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2148230011776,97259235611,3,04/21/21 54 2021 03:54:47. 213,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2148231488870,97261222730,3,04/21/21 54 2021 03:54:48. 226,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2148232803752,97263313720,3,04/21/21 54 2021 03:54:49. 238,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2148234147984,97265208816,3,04/21/21 54 2021 03:54:50. 250,train
DGS,MLP-tol-1e-06-maxIter-100,5,1,2148235623659,97267081228,3,04/21/21 54 2021 03:54:51. 266,train
DGS,MLP-tol-1e-06-maxIter-100,5,2,198985419407093,356186219962390,0,04/21/21 55 2021 03:55:13. 594,train
DGS,MLP-tol-1e-06-maxIter-100,5,2,198985420681283,356186221092520,0,04/21/21 55 2021 03:55:14. 612,train
DGS,MLP-tol-1e-06-maxIter-100,5,2,198985425084932,356186224995433,0,04/21/21 55 2021 03:55:15. 642,train
DGS,MLP-tol-1e-06-maxIter-100,5,2,198985429662280,356186229225911,0,04/21/21 55 2021 03:55:16. 654,train
DGS,MLP-tol-1e-06-maxIter-100,5,2,198985434546241,356186233401525,0,04/21/21 55 2021 03:55:17. 674,train
DGS,MLP-tol-1e-06-maxIter-100,5,2,198985439559431,356186237823275,0,04/21/21 55 2021 03:55:18. 694,train
DGS,MLP-tol-1e-06-maxIter-100,5,2,198985444349604,356186242261884,0,04/21/21 55 2021 03:55:19. 706,train
DGS,MLP-tol-1e-06-maxIter-100,5,2,198985449379203,356186246719895,0,04/21/21 55 2021 03:55:20. 718,train
DGS,MLP-tol-1e-06-maxIter-100,5,2,198985454412270,356186251177592,0,04/21/21 55 2021 03:55:21. 730,train
DGS,MLP-tol-1e-06-maxIter-100,5,2,198985459442937,356186255636857,0,04/21/21 55 2021 03:55:22. 742,train
DGS,MLP-tol-1e-06-maxIter-100,5,2,198985464474424,356186260097195,0,04/21/21 55 2021 03:55:23. 754,train
DGS,MLP-tol-1e-06-maxIter-100,5,2,198985469608831,356186264660492,0,04/21/21 55 2021 03:55:24. 766,train
DGS,MLP-tol-1e-06-maxIter-100,5,2,198985475154772,356186269562018,0,04/21/21 55 2021 03:55:25. 784,train
DGS,MLP-tol-1e-06-maxIter-100,5,2,198985480185670,356186274021421,0,04/21/21 55 2021 03:55:26. 797,train
DGS,MLP-tol-1e-06-maxIter-100,5,2,198985485049852,356186278158143,0,04/21/21 55 2021 03:55:27. 811,train
DGS,MLP-tol-1e-06-maxIter-100,5,2,198985419407093,356186219962390,1,04/21/21 55 2021 03:55:13. 594,train
DGS,MLP-tol-1e-06-maxIter-100,5,2,198985420681283,356186221092520,1,04/21/21 55 2021 03:55:14. 612,train
DGS,MLP-tol-1e-06-maxIter-100,5,2,198985425084932,356186224995433,1,04/21/21 55 2021 03:55:15. 642,train
DGS,MLP-tol-1e-06-maxIter-100,5,2,198985429662280,356186229225911,1,04/21/21 55 2021 03:55:16. 654,train
DGS,MLP-tol-1e-06-maxIter-100,5,2,198985434546241,356186233401525,1,04/21/21 55 2021 03:55:17. 674,train
DGS,MLP-tol-1e-06-maxIter-100,5,2,198985439559431,356186237823275,1,04/21/21 55 2021 03:55:18. 694,train
DGS,MLP-tol-1e-06-maxIter-100,5,2,198985444349604,356186242261884,1,04/21/21 55 2021 03:55:19. 706,train
DGS,MLP-tol-1e-06-maxIter-100,5,2,198985449379203,356186246719895,1,04/21/21 55 2021 03:55:20. 718,train
DGS,MLP-tol-1e-06-maxIter-100,5,2,198985454412270,356186251177592,1,04/21/21 55 2021 03:55:21. 730,train
DGS,MLP-tol-1e-06-maxIter-100,5,2,198985459442937,356186255636857,1,04/21/21 55 2021 03:55:22. 742,train
DGS,MLP-tol-1e-06-maxIter-100,5,2,198985464474424,356186260097195,1,04/21/21 55 2021 03:55:23. 754,train
DGS,MLP-tol-1e-06-maxIter-100,5,2,198985469608831,356186264660492,1,04/21/21 55 2021 03:55:24. 766,train
DGS,MLP-tol-1e-06-maxIter-100,5,2,198985475154772,356186269562018,1,04/21/21 55 2021 03:55:25. 784,train
DGS,MLP-tol-1e-06-maxIter-100,5,2,198985480185670,356186274021421,1,04/21/21 55 2021 03:55:26. 797,train
DGS,MLP-tol-1e-06-maxIter-100,5,2,198985485049852,356186278158143,1,04/21/21 55 2021 03:55:27. 811,train
DGS,MLP-tol-1e-06-maxIter-100,5,2,2037643994688,83695104514,1,04/21/21 55 2021 03:55:13. 266,train
DGS,MLP-tol-1e-06-maxIter-100,5,2,2037643994783,83695104804,1,04/21/21 55 2021 03:55:14. 291,train
DGS,MLP-tol-1e-06-maxIter-100,5,2,2037643994878,83695105094,1,04/21/21 55 2021 03:55:15. 316,train
DGS,MLP-tol-1e-06-maxIter-100,5,2,2037643995067,83695105890,1,04/21/21 55 2021 03:55:16. 341,train
DGS,MLP-tol-1e-06-maxIter-100,5,2,2037643995162,83695106180,1,04/21/21 55 2021 03:55:17. 366,train
DGS,MLP-tol-1e-06-maxIter-100,5,2,2037643995352,83695106760,1,04/21/21 55 2021 03:55:18. 391,train
DGS,MLP-tol-1e-06-maxIter-100,5,2,2037643995541,83695107556,1,04/21/21 55 2021 03:55:19. 417,train
DGS,MLP-tol-1e-06-maxIter-100,5,2,2037643995636,83695107846,1,04/21/21 55 2021 03:55:20. 442,train
DGS,MLP-tol-1e-06-maxIter-100,5,2,2037643995783,83695109421,1,04/21/21 55 2021 03:55:21. 467,train
DGS,MLP-tol-1e-06-maxIter-100,5,2,2037643995972,83695110217,1,04/21/21 55 2021 03:55:22. 492,train
DGS,MLP-tol-1e-06-maxIter-100,5,2,2037643996067,83695110507,1,04/21/21 55 2021 03:55:23. 517,train
DGS,MLP-tol-1e-06-maxIter-100,5,2,2037643996162,83695110797,1,04/21/21 55 2021 03:55:24. 542,train
DGS,MLP-tol-1e-06-maxIter-100,5,2,2037643996351,83695111593,1,04/21/21 55 2021 03:55:25. 568,train
DGS,MLP-tol-1e-06-maxIter-100,5,2,2037643996446,83695111883,1,04/21/21 55 2021 03:55:26. 593,train
DGS,MLP-tol-1e-06-maxIter-100,5,2,2037643996541,83695112173,1,04/21/21 55 2021 03:55:27. 618,train
DGS,MLP-tol-1e-06-maxIter-100,5,2,198985419407093,356186219962390,2,04/21/21 55 2021 03:55:13. 594,train
DGS,MLP-tol-1e-06-maxIter-100,5,2,198985420681283,356186221092520,2,04/21/21 55 2021 03:55:14. 612,train
DGS,MLP-tol-1e-06-maxIter-100,5,2,198985425084932,356186224995433,2,04/21/21 55 2021 03:55:15. 642,train
DGS,MLP-tol-1e-06-maxIter-100,5,2,198985429662280,356186229225911,2,04/21/21 55 2021 03:55:16. 654,train
DGS,MLP-tol-1e-06-maxIter-100,5,2,198985434546241,356186233401525,2,04/21/21 55 2021 03:55:17. 674,train
DGS,MLP-tol-1e-06-maxIter-100,5,2,198985439559431,356186237823275,2,04/21/21 55 2021 03:55:18. 694,train
DGS,MLP-tol-1e-06-maxIter-100,5,2,198985444349604,356186242261884,2,04/21/21 55 2021 03:55:19. 706,train
DGS,MLP-tol-1e-06-maxIter-100,5,2,198985449379203,356186246719895,2,04/21/21 55 2021 03:55:20. 718,train
DGS,MLP-tol-1e-06-maxIter-100,5,2,198985454412270,356186251177592,2,04/21/21 55 2021 03:55:21. 730,train
DGS,MLP-tol-1e-06-maxIter-100,5,2,198985459442937,356186255636857,2,04/21/21 55 2021 03:55:22. 742,train
DGS,MLP-tol-1e-06-maxIter-100,5,2,198985464474424,356186260097195,2,04/21/21 55 2021 03:55:23. 754,train
DGS,MLP-tol-1e-06-maxIter-100,5,2,198985469608831,356186264660492,2,04/21/21 55 2021 03:55:24. 766,train
DGS,MLP-tol-1e-06-maxIter-100,5,2,198985475154772,356186269562018,2,04/21/21 55 2021 03:55:25. 784,train
DGS,MLP-tol-1e-06-maxIter-100,5,2,198985480185670,356186274021421,2,04/21/21 55 2021 03:55:26. 797,train
DGS,MLP-tol-1e-06-maxIter-100,5,2,198985485049852,356186278158143,2,04/21/21 55 2021 03:55:27. 811,train
