dataset,algorithm,platformId,runId,Energy,phase,acronym,hp1,val1,hp2,val2
DDF,DT-maxDepth-5-maxBins-32,8,1,1505.15,test,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,8,2,1372.26,test,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,9,0,1046.08,test,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,9,1,1047.5849999999996,test,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,9,2,847.865,test,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,10,0,1632.65,test,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,10,1,1801.965,test,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,10,2,1371.3000000000004,test,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,11,0,1957.865,test,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,11,1,1810.39,test,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,11,2,1925.59,test,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,12,0,1809.845,test,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,12,1,1710.9150000000004,test,DT,maxDepth,5.0,maxBins,32
DDF,DT-maxDepth-5-maxBins-32,12,2,1543.89,test,DT,maxDepth,5.0,maxBins,32
