dataset,algorithm,platformId,runId,MemTotal,MemFree,node,timeIndex,phase
DDF,DT-maxBins-16,0,0,65451544,4629932,3,13,train
DDF,DT-maxBins-16,0,0,65451544,4761548,3,12,train
DDF,DT-maxBins-16,0,0,65451544,4969016,3,11,train
DDF,DT-maxBins-16,0,0,65451544,4334284,3,20,train
DDF,DT-maxBins-16,0,0,65451544,5087664,3,10,train
DDF,DT-maxBins-16,0,0,65451544,5246784,3,8,train
DDF,DT-maxBins-16,0,0,65451544,5247476,3,7,train
DDF,DT-maxBins-16,0,0,65451544,5982804,3,6,train
DDF,DT-maxBins-16,0,0,65451544,6198744,3,5,train
DDF,DT-maxBins-16,0,0,65451544,6365916,3,4,train
DDF,DT-maxBins-16,0,0,65451544,6518692,3,3,train
DDF,DT-maxBins-16,0,0,65451544,7034412,3,2,train
DDF,DT-maxBins-16,0,0,65451544,7339728,3,1,train
DDF,DT-maxBins-16,0,0,65451544,7576948,3,0,train
DDF,DT-maxBins-16,0,0,65451544,5198708,3,9,train
DDF,DT-maxBins-16,0,2,65451544,1036740,2,55,test
DDF,DT-maxBins-16,0,0,65451544,4340048,3,21,train
DDF,DT-maxBins-16,0,0,65451544,4339608,3,23,train
DDF,DT-maxBins-16,0,0,65451544,2984508,3,43,train
DDF,DT-maxBins-16,0,0,65451544,2971844,3,42,train
DDF,DT-maxBins-16,0,0,65451544,2986208,3,41,train
DDF,DT-maxBins-16,0,0,65451544,2986412,3,40,train
DDF,DT-maxBins-16,0,0,65451544,3180468,3,39,train
DDF,DT-maxBins-16,0,0,65451544,3181936,3,38,train
DDF,DT-maxBins-16,0,0,65451544,3182700,3,37,train
DDF,DT-maxBins-16,0,0,65451544,3184664,3,36,train
DDF,DT-maxBins-16,0,0,65451544,3161976,3,35,train
DDF,DT-maxBins-16,0,0,65451544,4339748,3,22,train
DDF,DT-maxBins-16,0,0,65451544,3313248,3,34,train
DDF,DT-maxBins-16,0,0,65451544,3421216,3,32,train
DDF,DT-maxBins-16,0,0,65451544,3590132,3,31,train
DDF,DT-maxBins-16,0,0,65451544,3657920,3,30,train
DDF,DT-maxBins-16,0,0,65451544,3681900,3,29,train
DDF,DT-maxBins-16,0,0,65451544,3746412,3,28,train
DDF,DT-maxBins-16,0,0,65451544,3787016,3,27,train
