dataset,algorithm,platformId,runId,Energy,phase,acronym,hp1,val1,hp2,val2
DDF,MLP-tol-0.0001-maxIter-20,8,1,4965.98,train,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,8,2,4813.75,train,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,9,0,2728.6850000000004,train,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,9,1,2535.01,train,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,9,2,2541.745,train,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,10,0,3687.48,train,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,10,1,3873.895,train,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,10,2,3617.04,train,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,11,0,5193.0,train,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,11,1,5102.68,train,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,11,2,5000.795,train,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,12,0,5635.445,train,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,12,1,5644.925,train,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,12,2,5750.85,train,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,1,0,382.775,test,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,1,1,379.73,test,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,1,2,384.89,test,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,2,0,485.65,test,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,2,1,486.8,test,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,2,2,485.645,test,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,3,0,634.09,test,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,3,1,644.2500000000001,test,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,3,2,631.25,test,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,4,0,752.6,test,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,4,1,876.2,test,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,4,2,737.52,test,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,5,0,459.97,test,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,5,1,460.31,test,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,5,2,453.92,test,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,6,0,706.5699999999998,test,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,6,1,951.815,test,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,6,2,955.905,test,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,7,0,1259.35,test,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,7,1,1240.41,test,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,7,2,1359.995,test,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,8,0,1393.5,test,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,8,1,1510.0600000000004,test,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,8,2,1380.55,test,MLP,tol,0.0001,maxIter,20
DDF,MLP-tol-0.0001-maxIter-20,9,0,974.155,test,MLP,tol,0.0001,maxIter,20
