dataset,algorithm,platformId,runId,NetIn,NetOut,node,timeIndex,phase
DGS,BKM-maxIter-100,0,0,27710987,304236,0,30,train
DGS,BKM-maxIter-100,0,0,27520883,318211,0,29,train
DGS,BKM-maxIter-100,0,0,22386135,194216,0,28,train
DGS,BKM-maxIter-100,0,0,20697366,321928,0,27,train
DGS,BKM-maxIter-100,0,0,24668808,234037,0,26,train
DGS,BKM-maxIter-100,0,0,24611268,268448,0,25,train
DGS,BKM-maxIter-100,0,0,22947888,252441,0,24,train
DGS,BKM-maxIter-100,0,0,25810872,247710,0,23,train
DGS,BKM-maxIter-100,0,0,22931450,280440,0,22,train
DGS,BKM-maxIter-100,0,0,26740678,347320,0,34,train
DGS,BKM-maxIter-100,0,0,22561356,290038,0,21,train
DGS,BKM-maxIter-100,0,0,26748651,300337,0,19,train
DGS,BKM-maxIter-100,0,0,24855381,240609,0,18,train
DGS,BKM-maxIter-100,0,0,23739519,189602,0,17,train
DGS,BKM-maxIter-100,0,0,20355990,210991,0,16,train
DGS,BKM-maxIter-100,0,0,21374617,192984,0,15,train
