dataset,algorithm,platformId,runId,MemTotal,MemFree,node,timeIndex,phase
DDF,MLP-tol-0.0001,0,0,65451544,1247892,1,103,test
DDF,MLP-tol-0.0001,0,0,65451544,1214720,1,104,test
DDF,MLP-tol-0.0001,0,0,65451544,1191064,1,105,test
DDF,MLP-tol-0.0001,0,0,65451544,1315964,1,106,test
DDF,MLP-tol-0.0001,0,0,65451544,1300696,1,107,test
DDF,MLP-tol-0.0001,0,0,65451544,1286520,1,108,test
DDF,MLP-tol-0.0001,0,0,65451544,1255944,1,109,test
DDF,MLP-tol-0.0001,0,0,65451544,1238608,1,110,test
DDF,MLP-tol-0.0001,0,0,65451544,1219552,1,111,test
DDF,MLP-tol-0.0001,0,0,65451544,1191512,1,112,test
DDF,MLP-tol-0.0001,0,0,65451544,1175748,1,113,test
DDF,MLP-tol-0.0001,0,0,65451544,1280988,1,94,train
DDF,MLP-tol-0.0001,0,0,65451544,1319152,1,114,test
DDF,MLP-tol-0.0001,0,0,65451544,1297996,1,93,train
DDF,MLP-tol-0.0001,0,0,65451544,1340252,1,91,train
DDF,MLP-tol-0.0001,0,0,65451544,1278908,1,72,train
DDF,MLP-tol-0.0001,0,0,65451544,1260652,1,73,train
DDF,MLP-tol-0.0001,0,0,65451544,1225172,1,74,train
DDF,MLP-tol-0.0001,0,0,65451544,1207168,1,75,train
